BILLING_MONTH,VENDOR,VENDOR_PARTNER_NAME,VENDOR_PRODUCT_SKU,MODIFIER,QUANTITY,UNIT_PRICE,AMOUNT,CURRENCY
2026-05-01,Acronis,Copy Systems Inc,SPDAMSENS,US_Master,13810.82,0.0148,204.400136,USD
2026-05-01,Acronis,Copy Systems Inc,SPEAMSENS,US_Master,2.0,10.3731,20.7462,USD
2026-05-01,Acronis,Copy Systems Inc,SPFAMSENS,US_Master,6.0,3.6565,21.939,USD
2026-05-01,Acronis,Copy Systems Inc,SPGAMSENS,US_Master,5.0,1.704,8.52,USD
2026-05-01,Acronis,Cor Managed Services,SPDAMSENS,US_Master,1202.85,0.0148,17.80218,USD
2026-05-01,Acronis,Cor Managed Services,SPDCMSENS,US_Master,71.0,,0.0,USD
2026-05-01,Acronis,Cor Managed Services,SPEAMSENS,US_Master,1.0,10.3731,10.3731,USD
2026-05-01,Acronis,Cor Managed Services,SPGAMSENS,US_Master,10.0,1.704,17.04,USD
2026-05-01,Acronis,Cor Managed Services,SPIAMSENS,US_Master,9.0,0.6319,5.6871,USD
2026-05-01,Acronis,Cor Managed Services,SRJAMSENS,US_Master,250.0,1.1502,287.54999999999995,USD
2026-05-01,Acronis,CoreTrek AS,SPFAMSENS,UK_DEV,89.0,3.6565,325.4285,USD
2026-05-01,Acronis,CoreTrek AS,SPIAMSENS,UK_DEV,1.0,0.6319,0.6319,USD
2026-05-01,Acronis,Coviah,SPDAMSENS,US2_GIG,154.39,0.0148,2.284972,USD
2026-05-01,Acronis,Coviah,SPIAMSENS,US2_GIG,2.0,0.6319,1.2638,USD
2026-05-01,Acronis,Crodin,SPDAMSENS,US_Master,1011.78,0.0148,14.974344,USD
2026-05-01,Acronis,Crodin,SPEAMSENS,US_Master,1.0,10.3731,10.3731,USD
2026-05-01,Acronis,Crodin,SPGAMSENS,US_Master,1.0,1.704,1.704,USD
2026-05-01,Acronis,Crodin,SPIAMSENS,US_Master,1.0,0.6319,0.6319,USD
2026-05-01,Acronis,Custom Solutions,SPDAMSENS,US_Master,1148.79,0.0148,17.002092,USD
2026-05-01,Acronis,Custom Solutions,SPEAMSENS,US_Master,5.0,10.3731,51.865500000000004,USD
2026-05-01,Acronis,Custom Solutions,SPFAMSENS,US_Master,2.0,3.6565,7.313,USD
2026-05-01,Acronis,Custom Solutions,SPGAMSENS,US_Master,10.0,1.704,17.04,USD
2026-05-01,Acronis,Custom Solutions,SRIAMSENS,US_Master,5.0,0.1725,0.8624999999999999,USD
2026-05-01,Acronis,Cyber Advisors Inc.,SPDAMSENS,US_Master,13275.79,0.0148,196.481692,USD
2026-05-01,Acronis,Cyber Advisors Inc.,SPEAMSENS,US_Master,6.0,10.3731,62.238600000000005,USD
2026-05-01,Acronis,Cyber Advisors Inc.,SPFAMSENS,US_Master,9.0,3.6565,32.9085,USD
2026-05-01,Acronis,Cyber Advisors Inc.,SPGAMSENS,US_Master,3.0,1.704,5.112,USD
2026-05-01,Acronis,Cyber Advisors Inc.,SPIAMSENS,US_Master,1.0,0.6319,0.6319,USD
2026-05-01,Acronis,Cyber Advisors Inc.,SRHAMSENS,US_Master,2.0,0.7313,1.4626,USD
2026-05-01,Acronis,Cyber Advisors Inc.,SRIAMSENS,US_Master,4.0,0.1725,0.69,USD
2026-05-01,Acronis,CyberNET,SPDAMSENS,US5_DEV,2053.1,0.0148,30.38588,USD
2026-05-01,Acronis,CyberNET,SPFAMSENS,US5_DEV,3.0,3.6565,10.9695,USD
2026-05-01,Acronis,CyberPrairie,SPDAMSENS,US_Master,38396.5,0.0148,568.2682,USD
2026-05-01,Acronis,CyberPrairie,SPDCMSENS,US_Master,413.0,,0.0,USD
2026-05-01,Acronis,CyberPrairie,SPEAMSENS,US_Master,13.0,10.3731,134.8503,USD
2026-05-01,Acronis,CyberPrairie,SPFAMSENS,US_Master,16.0,3.6565,58.504,USD
2026-05-01,Acronis,CyberPrairie,SPGAMSENS,US_Master,4.0,1.704,6.816,USD
2026-05-01,Acronis,CyberPrairie,SPIAMSENS,US_Master,3.0,0.6319,1.8957000000000002,USD
2026-05-01,Acronis,CyberPrairie,SRJAMSENS,US_Master,397.0,1.1502,456.6294,USD
2026-05-01,Acronis,Cyberlink ASP Technology LLC (Avitus Tech),SPDAMSENS,US_Master,383.05,0.0148,5.6691400000000005,USD
2026-05-01,Acronis,Cyberlink ASP Technology LLC (Avitus Tech),SPEAMSENS,US_Master,3.0,10.3731,31.119300000000003,USD
2026-05-01,Acronis,Cyberlink ASP Technology LLC (Avitus Tech),SPFAMSENS,US_Master,4.0,3.6565,14.626,USD
2026-05-01,Acronis,Cyberlink ASP Technology LLC (Avitus Tech),SPGAMSENS,US_Master,3.0,1.704,5.112,USD
2026-05-01,Acronis,Cyberlink ASP Technology LLC (Avitus Tech),SRIAMSENS,US_Master,1.0,0.1725,0.1725,USD
2026-05-01,Acronis,DG Network Solutions LLC,SP4BMSENS,US_Master,3388.26,0.0264,89.45006400000001,USD
2026-05-01,Acronis,DG Network Solutions LLC,SPBAMSENS,US_Master,22887.98,0.0545,1247.39491,USD
2026-05-01,Acronis,DG Network Solutions LLC,SPDCMSENS,US_Master,1.0,,0.0,USD
2026-05-01,Acronis,DS Network Ltd,SPDAMSENS,US_Master,2861.48,0.0148,42.349904,USD
2026-05-01,Acronis,DS Network Ltd,SPEAMSENS,US_Master,1.0,10.3731,10.3731,USD
2026-05-01,Acronis,DS Network Ltd,SPFAMSENS,US_Master,4.0,3.6565,14.626,USD
2026-05-01,Acronis,DS Network Ltd,SPGAMSENS,US_Master,1.0,1.704,1.704,USD
2026-05-01,Acronis,DS Network Ltd,SPIAMSENS,US_Master,4.0,0.6319,2.5276,USD
2026-05-01,Acronis,Data Fast Solutions,SPD5MSENS,US_Master,3.0,7.0576,21.1728,USD
2026-05-01,Acronis,Data Fast Solutions,SPDAMSENS,US_Master,11760.03,0.0148,174.04844400000002,USD
2026-05-01,Acronis,Data Fast Solutions,SPEAMSENS,US_Master,6.0,10.3731,62.238600000000005,USD
2026-05-01,Acronis,Data Fast Solutions,SPFAMSENS,US_Master,4.0,3.6565,14.626,USD
2026-05-01,Acronis,Data Fast Solutions,SPGAMSENS,US_Master,12.0,1.704,20.448,USD
2026-05-01,Acronis,Data Fast Solutions,SPIAMSENS,US_Master,1.0,0.6319,0.6319,USD
2026-05-01,Acronis,Data Fast Solutions,SRHAMSENS,US_Master,2.0,0.7313,1.4626,USD
2026-05-01,Acronis,Data Fast Solutions,SRIAMSENS,US_Master,17.0,0.1725,2.9324999999999997,USD
2026-05-01,Acronis,David Horne Consulting,SPDAMSENS,US_Master,913.98,0.0148,13.526904000000002,USD
2026-05-01,Acronis,David Horne Consulting,SPEAMSENS,US_Master,2.0,10.3731,20.7462,USD
2026-05-01,Acronis,David Horne Consulting,SRIAMSENS,US_Master,1.0,0.1725,0.1725,USD
2026-05-01,Acronis,Decision Logic,SP5AMSENS,US_Master,1210.34,0.0113,13.676841999999999,USD
2026-05-01,Acronis,Decision Logic,SPDAMSENS,US_Master,1210.34,0.0148,17.913032,USD
2026-05-01,Acronis,Decision Logic,SPEAMSENS,US_Master,1.0,10.3731,10.3731,USD
2026-05-01,Acronis,Decision Logic,SPGAMSENS,US_Master,3.0,1.704,5.112,USD
2026-05-01,Acronis,Decision Logic,SPIAMSENS,US_Master,4.0,0.6319,2.5276,USD
2026-05-01,Acronis,Desert IT Solutions /1,SPDAMSENS,US_Master,508.6,0.0148,7.527280000000001,USD
2026-05-01,Acronis,Desert IT Solutions /1,SPDCMSENS,US_Master,6.0,,0.0,USD
2026-05-01,Acronis,Desert IT Solutions /1,SPEAMSENS,US_Master,1.0,10.3731,10.3731,USD
2026-05-01,Acronis,Desert IT Solutions /1,SPFAMSENS,US_Master,69.0,3.6565,252.2985,USD
2026-05-01,Acronis,Desert IT Solutions /1,SPGAMSENS,US_Master,2.0,1.704,3.408,USD
2026-05-01,Acronis,Desert IT Solutions /1,SREUMSENS,US_Master,12.0,1.86,22.32,USD
2026-05-01,Acronis,Desert IT Solutions /1,SRFUMSENS,US_Master,2.0,0.38335,0.7667,USD
2026-05-01,Acronis,Desert IT Solutions /1,SRIAMSENS,US_Master,1.0,0.1725,0.1725,USD
2026-05-01,Acronis,Desert IT Solutions /1,SRJAMSENS,US_Master,27.0,1.1502,31.0554,USD
2026-05-01,Acronis,Dexcore LLC,SPDAMSENS,US5_DEV,1675.16,0.0148,24.792368000000003,USD
2026-05-01,Acronis,Dexcore LLC,SPFAMSENS,US5_DEV,2.0,3.6565,7.313,USD
2026-05-01,Acronis,"Dexcore, LLC",SPDAMSENS,US_Master,579.87,0.0148,8.582076,USD
2026-05-01,Acronis,"Dexcore, LLC",SPEAMSENS,US_Master,1.0,10.3731,10.3731,USD
2026-05-01,Acronis,"Dexcore, LLC",SPFAMSENS,US_Master,1.0,3.6565,3.6565,USD
2026-05-01,Acronis,"Dexcore, LLC",SPIAMSENS,US_Master,2.0,0.6319,1.2638,USD
2026-05-01,Acronis,Dialysis Care Center,SPDAMSENS,US_Master,1673.98,0.0148,24.774904000000003,USD
2026-05-01,Acronis,Dialysis Care Center,SPEAMSENS,US_Master,5.0,10.3731,51.865500000000004,USD
2026-05-01,Acronis,Dialysis Care Center,SPFAMSENS,US_Master,13.0,3.6565,47.5345,USD
2026-05-01,Acronis,Digidogtech,SP1AMSENS,UK_GIG,25.14,0.05445,1.368873,USD
2026-05-01,Acronis,Digidogtech,SPBAMSENS,UK_GIG,574.1,0.0545,31.28845,USD
2026-05-01,Acronis,Digidogtech,SRIAMSENS,UK_GIG,1.0,0.1725,0.1725,USD
2026-05-01,Acronis,Digital Office Systems Inc,SPD5MSENS,US2_DEV,0.0,7.0576,0.0,USD
2026-05-01,Acronis,Digital Office Systems Inc,SPDAMSENS,US2_DEV,38667.59,0.0148,572.2803319999999,USD
2026-05-01,Acronis,Digital Office Systems Inc,SPEAMSENS,US2_DEV,9.0,10.3731,93.3579,USD
2026-05-01,Acronis,Digital Office Systems Inc,SPFAMSENS,US2_DEV,52.0,3.6565,190.138,USD
2026-05-01,Acronis,Digital Office Systems Inc,SPGAMSENS,US2_DEV,1.0,1.704,1.704,USD
2026-05-01,Acronis,Digital Office Systems Inc,SPIAMSENS,US2_DEV,9.0,0.6319,5.6871,USD
2026-05-01,Acronis,DigitalBrainz,SPDAMSENS,US5_DEV,6538.51,0.0148,96.76994800000001,USD
2026-05-01,Acronis,DigitalBrainz,SPIAMSENS,US5_DEV,1.0,0.6319,0.6319,USD
2026-05-01,Acronis,Direct Distributors,SPEAMSENS,US2_DEV,13.0,10.3731,134.8503,USD
2026-05-01,Acronis,Direct Distributors,SPGAMSENS,US2_DEV,5.0,1.704,8.52,USD
2026-05-01,Acronis,E2E Technology Solutions,SPDAMSENS,US_Master,4900.85,0.0148,72.53258000000001,USD
2026-05-01,Acronis,E2E Technology Solutions,SPEAMSENS,US_Master,6.0,10.3731,62.238600000000005,USD
2026-05-01,Acronis,E2E Technology Solutions,SPFAMSENS,US_Master,3.0,3.6565,10.9695,USD
2026-05-01,Acronis,E2E Technology Solutions,SPGAMSENS,US_Master,46.0,1.704,78.384,USD
2026-05-01,Acronis,E2E Technology Solutions,SRI5MSENS,US_Master,2.0,1.15,2.3,USD
2026-05-01,Acronis,E2E Technology Solutions,SRIAMSENS,US_Master,6.0,0.1725,1.035,USD
2026-05-01,Acronis,ECTECH LLC,SPDAMSENS,US_Master,4166.12,0.0148,61.658576000000004,USD
2026-05-01,Acronis,ECTECH LLC,SPDCMSENS,US_Master,1.0,,0.0,USD
2026-05-01,Acronis,ECTECH LLC,SPEAMSENS,US_Master,5.0,10.3731,51.865500000000004,USD
2026-05-01,Acronis,ECTECH LLC,SPFAMSENS,US_Master,6.0,3.6565,21.939,USD
2026-05-01,Acronis,ECTECH LLC,SPGAMSENS,US_Master,2.0,1.704,3.408,USD
2026-05-01,Acronis,ECTECH LLC,SPIAMSENS,US_Master,1.0,0.6319,0.6319,USD
2026-05-01,Acronis,ECTECH LLC,SRHAMSENS,US_Master,7.0,0.7313,5.1190999999999995,USD
2026-05-01,Acronis,ECTECH LLC,SRI5MSENS,US_Master,2.0,1.15,2.3,USD
2026-05-01,Acronis,ECTECH LLC,SRIAMSENS,US_Master,4.0,0.1725,0.69,USD
2026-05-01,Acronis,ENT Networks Inc,SPDAMSENS,US2_DEV,4781.96,0.0148,70.773008,USD
2026-05-01,Acronis,ENT Networks Inc,SPEAMSENS,US2_DEV,5.0,10.3731,51.865500000000004,USD
2026-05-01,Acronis,ENT Networks Inc,SPGAMSENS,US2_DEV,3.0,1.704,5.112,USD
2026-05-01,Acronis,ENT Networks Inc,SRHAMSENS,US2_DEV,1.0,0.7313,0.7313,USD
2026-05-01,Acronis,ENT Networks Inc,SRIAMSENS,US2_DEV,5.0,0.1725,0.8624999999999999,USD
2026-05-01,Acronis,ENT Networks Inc,SVEAMSENS,US2_DEV,2984.36,0.0272,81.174592,USD
2026-05-01,Acronis,EZ Solutions,SPDAMSENS,US_Master,0.0,0.0148,0.0,USD
2026-05-01,Acronis,EZ Solutions,SPDCMSENS,US_Master,0.0,,0.0,USD
2026-05-01,Acronis,EZ Solutions,SPIAMSENS,US_Master,0.0,0.6319,0.0,USD
2026-05-01,Acronis,EZ Solutions,SRJAMSENS,US_Master,0.0,1.1502,0.0,USD
2026-05-01,Acronis,Educational Records Bureau,SPBAMSENS,US_Master,10218.27,0.0545,556.895715,USD
2026-05-01,Acronis,Electronic Business Systems UK,SPDAMSENS,UK_DEV,79033.03,0.0148,1169.688844,USD
2026-05-01,Acronis,Electronic Business Systems UK,SPEAMSENS,UK_DEV,6.0,10.3731,62.238600000000005,USD
2026-05-01,Acronis,Electronic Business Systems UK,SPFAMSENS,UK_DEV,176.0,3.6565,643.544,USD
2026-05-01,Acronis,Electronic Business Systems UK,SPGAMSENS,UK_DEV,5.0,1.704,8.52,USD
2026-05-01,Acronis,Electronic Business Systems UK,SPIAMSENS,UK_DEV,2.0,0.6319,1.2638,USD
2026-05-01,Acronis,Electronic Business Systems UK,SPXAMSENS,UK_DEV,4104.55,0.0239,98.09874500000001,USD
2026-05-01,Acronis,Electronic Business Systems UK,SRHAMSENS,UK_DEV,1.0,0.7313,0.7313,USD
2026-05-01,Acronis,Electronic Business Systems UK,SRIAMSENS,UK_DEV,5.0,0.1725,0.8624999999999999,USD
2026-05-01,Acronis,Elevity IT,SP4BMSENS,US_Master,1159.45,0.0264,30.60948,USD
2026-05-01,Acronis,Elevity IT,SPBAMSENS,US_Master,1161.67,0.0545,63.311015000000005,USD
2026-05-01,Acronis,Elevity IT,SPDAMSENS,US_Master,300339.89,0.0148,4445.030372,USD
2026-05-01,Acronis,Elevity IT,SPDCMSENS,US_Master,1.0,,0.0,USD
2026-05-01,Acronis,Elevity IT,SPEAMSENS,US_Master,18.0,10.3731,186.7158,USD
2026-05-01,Acronis,Elevity IT,SPFAMSENS,US_Master,306.0,3.6565,1118.889,USD
2026-05-01,Acronis,Elevity IT,SPGAMSENS,US_Master,21.0,1.704,35.784,USD
2026-05-01,Acronis,Elevity IT,SPIAMSENS,US_Master,32.0,0.6319,20.2208,USD
2026-05-01,Acronis,Elevity IT,SQYAMSENS,US_Master,2231.89,0.0275,61.376974999999995,USD
2026-05-01,Acronis,Elevity IT,SRHAMSENS,US_Master,2.0,0.7313,1.4626,USD
2026-05-01,Acronis,Elevity IT,SRIAMSENS,US_Master,6.0,0.1725,1.035,USD
2026-05-01,Acronis,Elevity IT,SVEAMSENS,US_Master,112884.36,0.0272,3070.454592,USD
2026-05-01,Acronis,Empower Information Systems,SPDAMSENS,US2_DEV,1602.21,0.0148,23.712708000000003,USD
2026-05-01,Acronis,Empower Information Systems,SPIAMSENS,US2_DEV,2.0,0.6319,1.2638,USD
2026-05-01,Acronis,Enhanced Computing Solutions,SPD5MSENS,US_Master,1.0,7.0576,7.0576,USD
2026-05-01,Acronis,Enhanced Computing Solutions,SPDAMSENS,US_Master,69642.28,0.0148,1030.705744,USD
2026-05-01,Acronis,Enhanced Computing Solutions,SPDCMSENS,US_Master,95.0,,0.0,USD
2026-05-01,Acronis,Enhanced Computing Solutions,SPEAMSENS,US_Master,39.0,10.3731,404.5509,USD
2026-05-01,Acronis,Enhanced Computing Solutions,SPFAMSENS,US_Master,27.0,3.6565,98.7255,USD
2026-05-01,Acronis,Enhanced Computing Solutions,SPGAMSENS,US_Master,341.0,1.704,581.064,USD
2026-05-01,Acronis,Enhanced Computing Solutions,SPIAMSENS,US_Master,4.0,0.6319,2.5276,USD
2026-05-01,Acronis,Enhanced Computing Solutions,SQ8AMSENS,US_Master,396.0,1.1502,455.47919999999993,USD
2026-05-01,Acronis,Enhanced Computing Solutions,SRIAMSENS,US_Master,3.0,0.1725,0.5175,USD
2026-05-01,Acronis,Enhanced Computing Solutions,SRJAMSENS,US_Master,334.0,1.1502,384.16679999999997,USD
2026-05-01,Acronis,Enterprise Business IT Solutions Pty Ltd,SPDAMSENS,AUS_DEV,3513.03,0.0148,51.992844000000005,USD
2026-05-01,Acronis,Enterprise Business IT Solutions Pty Ltd,SPEAMSENS,AUS_DEV,1.0,10.3731,10.3731,USD
2026-05-01,Acronis,Enterprise Business IT Solutions Pty Ltd,SPFAMSENS,AUS_DEV,3.0,3.6565,10.9695,USD
2026-05-01,Acronis,"Envision Technology Advisors, LLC",SP4BMSENS,US_Master,0.0,0.0264,0.0,USD
2026-05-01,Acronis,"Envision Technology Advisors, LLC",SPBAMSENS,US_Master,1527.71,0.0545,83.260195,USD
2026-05-01,Acronis,"Envision Technology Advisors, LLC",SRIAMSENS,US_Master,8.0,0.1725,1.38,USD
2026-05-01,Acronis,Eos Systems,SPBAMSENS,US_Master,2577.83,0.0545,140.491735,USD
2026-05-01,Acronis,EssentialNet Solutions,SPDAMSENS,US_Master,63766.29,0.0148,943.741092,USD
2026-05-01,Acronis,EssentialNet Solutions,SPDCMSENS,US_Master,87.0,,0.0,USD
2026-05-01,Acronis,EssentialNet Solutions,SPEAMSENS,US_Master,10.0,10.3731,103.73100000000001,USD
2026-05-01,Acronis,EssentialNet Solutions,SPFAMSENS,US_Master,89.0,3.6565,325.4285,USD
2026-05-01,Acronis,EssentialNet Solutions,SPGAMSENS,US_Master,60.0,1.704,102.24,USD
2026-05-01,Acronis,EssentialNet Solutions,SPIAMSENS,US_Master,3.0,0.6319,1.8957000000000002,USD
2026-05-01,Acronis,EssentialNet Solutions,SRJAMSENS,US_Master,374.0,1.1502,430.17479999999995,USD
2026-05-01,Acronis,Eugenius,SP4BMSENS,US2_GIG,96.37,0.0264,2.544168,USD
2026-05-01,Acronis,Eugenius,SPBAMSENS,US2_GIG,2438.16,0.0545,132.87972000000002,USD
2026-05-01,Acronis,Extech Ltd (1010936),SPBAMSENS,UK_DEV,48397.29,0.0545,2637.652305,USD
2026-05-01,Acronis,Extech Ltd (1010936),SPDAMSENS,UK_DEV,1564.83,0.0148,23.159484,USD
2026-05-01,Acronis,Extech Ltd (1010936),SPDCMSENS,UK_DEV,1833.0,,0.0,USD
2026-05-01,Acronis,Extech Ltd (1010936),SPGAMSENS,UK_DEV,1.0,1.704,1.704,USD
2026-05-01,Acronis,Extech Ltd (1010936),SPIAMSENS,UK_DEV,1.0,0.6319,0.6319,USD
2026-05-01,Acronis,Extech Ltd (1010936),SRJAMSENS,UK_DEV,22.0,1.1502,25.304399999999998,USD
2026-05-01,Acronis,F8 Tech LLC,SPD5MSENS,US5_DEV,1.0,7.0576,7.0576,USD
2026-05-01,Acronis,F8 Tech LLC,SPDAMSENS,US5_DEV,57342.43,0.0148,848.6679640000001,USD
2026-05-01,Acronis,F8 Tech LLC,SPEAMSENS,US5_DEV,12.0,10.3731,124.47720000000001,USD
2026-05-01,Acronis,F8 Tech LLC,SPFAMSENS,US5_DEV,78.0,3.6565,285.207,USD
2026-05-01,Acronis,F8 Tech LLC,SPGAMSENS,US5_DEV,10.0,1.704,17.04,USD
2026-05-01,Acronis,F8 Tech LLC,SPIAMSENS,US5_DEV,1.0,0.6319,0.6319,USD
2026-05-01,Acronis,FLR Spectron Ltd,SPBAMSENS,UK_DEV,1956.01,0.0545,106.60254499999999,USD
2026-05-01,Acronis,FLR Spectron Ltd,SPDAMSENS,UK_DEV,46526.29,0.0148,688.589092,USD
2026-05-01,Acronis,FLR Spectron Ltd,SPDCMSENS,UK_DEV,109.0,,0.0,USD
2026-05-01,Acronis,FLR Spectron Ltd,SPEAMSENS,UK_DEV,16.0,10.3731,165.9696,USD
2026-05-01,Acronis,FLR Spectron Ltd,SPFAMSENS,UK_DEV,73.0,3.6565,266.92449999999997,USD
2026-05-01,Acronis,FLR Spectron Ltd,SPGAMSENS,UK_DEV,28.0,1.704,47.711999999999996,USD
2026-05-01,Acronis,FLR Spectron Ltd,SPIAMSENS,UK_DEV,4.0,0.6319,2.5276,USD
2026-05-01,Acronis,FLR Spectron Ltd,SQ1AMSENS,UK_DEV,24953.3,0.0239,596.38387,USD
2026-05-01,Acronis,FLR Spectron Ltd,SRHAMSENS,UK_DEV,2.0,0.7313,1.4626,USD
2026-05-01,Acronis,"FSi Strategies, Inc.",SP4BMSENS,US_Master,3450.23,0.0264,91.086072,USD
2026-05-01,Acronis,"FSi Strategies, Inc.",SPBAMSENS,US_Master,3847.2,0.0545,209.67239999999998,USD
2026-05-01,Acronis,FastString,SPDAMSENS,US2_DEV,1149.37,0.0148,17.010676,USD
2026-05-01,Acronis,FastString,SPEAMSENS,US2_DEV,1.0,10.3731,10.3731,USD
2026-05-01,Acronis,FastString,SRIAMSENS,US2_DEV,1.0,0.1725,0.1725,USD
2026-05-01,Acronis,Filconet,SPDAMSENS,US_Master,6924.780000000001,0.0148,102.486744,USD
2026-05-01,Acronis,Filconet,SPEAMSENS,US_Master,1.0,10.3731,10.3731,USD
2026-05-01,Acronis,Filconet,SPFAMSENS,US_Master,7.0,3.6565,25.595499999999998,USD
2026-05-01,Acronis,Filconet,SPGAMSENS,US_Master,2.0,1.704,3.408,USD
2026-05-01,Acronis,Filconet,SPIAMSENS,US_Master,3.0,0.6319,1.8957000000000002,USD
2026-05-01,Acronis,Five Rivers IT,SPBAMSENS,US2_GIG,19435.25,0.0545,1059.221125,USD
2026-05-01,Acronis,Five Rivers IT,SRIAMSENS,US2_GIG,2.0,0.1725,0.345,USD
2026-05-01,Acronis,Five Star Technology Solutions,SPFAMSENS,US5_DEV,23.0,3.6565,84.09949999999999,USD
2026-05-01,Acronis,Five Star Technology Solutions,SPIAMSENS,US5_DEV,4.0,0.6319,2.5276,USD
2026-05-01,Acronis,Five Star Technology Solutions,SQ8AMSENS,US5_DEV,25.0,1.1502,28.754999999999995,USD
2026-05-01,Acronis,Five Star Technology Solutions,SREUMSENS,US5_DEV,19.0,1.86,35.34,USD
2026-05-01,Acronis,Flex IT Solutions,SPDAMSENS,US_Master,1064.03,0.0148,15.747644000000001,USD
2026-05-01,Acronis,Flex IT Solutions,SPFAMSENS,US_Master,1.0,3.6565,3.6565,USD
2026-05-01,Acronis,Flex IT Solutions,SPIAMSENS,US_Master,4.0,0.6319,2.5276,USD
2026-05-01,Acronis,Flexxa di Andrea Monguzzi,SPDAMSENS,EU8_Master,46278.47,0.0148,684.9213560000001,USD
2026-05-01,Acronis,Flexxa di Andrea Monguzzi,SPDCMSENS,EU8_Master,11.0,,0.0,USD
2026-05-01,Acronis,Flexxa di Andrea Monguzzi,SPEAMSENS,EU8_Master,1.0,10.3731,10.3731,USD
2026-05-01,Acronis,Flexxa di Andrea Monguzzi,SPGAMSENS,EU8_Master,6.0,1.704,10.224,USD
2026-05-01,Acronis,Flexxa di Andrea Monguzzi,SPIAMSENS,EU8_Master,1.0,0.6319,0.6319,USD
2026-05-01,Acronis,Flexxa di Andrea Monguzzi,SQ8AMSENS,EU8_Master,9.0,1.1502,10.351799999999999,USD
2026-05-01,Acronis,Flexxa di Andrea Monguzzi,SRJAMSENS,EU8_Master,12.0,1.1502,13.802399999999999,USD
2026-05-01,Acronis,Focus Technology Solutions Ltd,SPDAMSENS,UK_DEV,9510.67,0.0148,140.757916,USD
2026-05-01,Acronis,Focus Technology Solutions Ltd,SPFAMSENS,UK_DEV,27.0,3.6565,98.7255,USD
2026-05-01,Acronis,Focus Technology Solutions Ltd,SPGAMSENS,UK_DEV,2.0,1.704,3.408,USD
2026-05-01,Acronis,Focus Technology Solutions Ltd,SPIAMSENS,UK_DEV,0.0,0.6319,0.0,USD
2026-05-01,Acronis,Focus Technology Solutions Ltd,SVEAMSENS,UK_DEV,2209.2,0.0272,60.090239999999994,USD
2026-05-01,Acronis,Forged IT Services,SPBAMSENS,US_Master,2484.51,0.0545,135.405795,USD
2026-05-01,Acronis,Forged IT Services,SPDAMSENS,US_Master,53.28,0.0148,0.788544,USD
2026-05-01,Acronis,Forged IT Services,SPGAMSENS,US_Master,1.0,1.704,1.704,USD
2026-05-01,Acronis,Forged IT Services,SPIAMSENS,US_Master,1.0,0.6319,0.6319,USD
2026-05-01,Acronis,Fort Valley Utility Commission,SPDAMSENS,US_Master,22326.3,0.0148,330.42924,USD
2026-05-01,Acronis,FrontierMSP,SPDAMSENS,US_Master,2081.92,0.0148,30.812416000000002,USD
2026-05-01,Acronis,FrontierMSP,SPDCMSENS,US_Master,15.0,,0.0,USD
2026-05-01,Acronis,FrontierMSP,SPEAMSENS,US_Master,1.0,10.3731,10.3731,USD
2026-05-01,Acronis,FrontierMSP,SPFAMSENS,US_Master,1.0,3.6565,3.6565,USD
2026-05-01,Acronis,FrontierMSP,SPGAMSENS,US_Master,1.0,1.704,1.704,USD
2026-05-01,Acronis,FrontierMSP,SPIAMSENS,US_Master,1.0,0.6319,0.6319,USD
2026-05-01,Acronis,FrontierMSP,SRJAMSENS,US_Master,101.0,1.1502,116.1702,USD
2026-05-01,Acronis,Frontline Security Solutions,SPDAMSENS,UK_DEV,8.77,0.0148,0.129796,USD
2026-05-01,Acronis,Frontline Security Solutions,SPEAMSENS,UK_DEV,1.0,10.3731,10.3731,USD
2026-05-01,Acronis,Frontline Security Solutions,SRIAMSENS,UK_DEV,1.0,0.1725,0.1725,USD
2026-05-01,Acronis,Fusion Factor Corporation,SPDAMSENS,US_Master,8327.13,0.0148,123.241524,USD
2026-05-01,Acronis,Fusion Factor Corporation,SPEAMSENS,US_Master,6.0,10.3731,62.238600000000005,USD
2026-05-01,Acronis,Fusion Factor Corporation,SPFAMSENS,US_Master,8.0,3.6565,29.252,USD
2026-05-01,Acronis,Fusion Factor Corporation,SRHAMSENS,US_Master,6.0,0.7313,4.3877999999999995,USD
2026-05-01,Acronis,Fusion Factor Corporation,SRIAMSENS,US_Master,6.0,0.1725,1.035,USD
2026-05-01,Acronis,GEM Technologies Inc,SPDAMSENS,US2_GIG,337.2,0.0148,4.99056,USD
2026-05-01,Acronis,GEM Technologies Inc,SPGAMSENS,US2_GIG,2.0,1.704,3.408,USD
2026-05-01,Acronis,GRS Technology Solutions,SPBAMSENS,US_Master,601.01,0.0545,32.755044999999996,USD
2026-05-01,Acronis,GRS Technology Solutions,SPIAMSENS,US_Master,2.0,0.6319,1.2638,USD
2026-05-01,Acronis,"GSG Computers, Inc.",SPDAMSENS,US_Master,2444.8,0.0148,36.183040000000005,USD
2026-05-01,Acronis,"GSG Computers, Inc.",SPFAMSENS,US_Master,1.0,3.6565,3.6565,USD
2026-05-01,Acronis,GTech Data LLC,SPDAMSENS,US_Master,1623.28,0.0148,24.024544000000002,USD
2026-05-01,Acronis,GTech Data LLC,SPEAMSENS,US_Master,1.0,10.3731,10.3731,USD
2026-05-01,Acronis,GTech Data LLC,SPGAMSENS,US_Master,4.0,1.704,6.816,USD
