MONTH,METHOD,ATR,PORT_PRED_PCT,NETTING_PP,BOARD_PRED_PCT,ACTUAL_PCT,ERROR_PP
2024-12-01,adaptive_recent_plus_longrun,46038960.73402018,70.9551019482531,1.5795273447520741,72.53462929300518,70.16443044183698,2.3701988511681975
2024-12-01,blended_6_trim_plus_seasonal,46038960.73402018,70.9551019482531,1.6158836492151105,72.57098559746821,70.16443044183698,2.4065551556312244
2024-12-01,current_app_style_trailing3,46038960.73402018,70.9551019482531,1.6064012744546925,72.5615032227078,70.16443044183698,2.3970727808708148
2024-12-01,finance6_ewma_h3,46038960.73402018,70.9551019482531,1.7080445975681195,72.66314654582122,70.16443044183698,2.4987161039842363
2024-12-01,finance6_median,46038960.73402018,70.9551019482531,1.6810197576619856,72.63612170591509,70.16443044183698,2.4716912640781032
2024-12-01,finance6_trim,46038960.73402018,70.9551019482531,1.585272516727425,72.54037446498053,70.16443044183698,2.3759440231435462
2024-12-01,flat_1p6,46038960.73402018,70.9551019482531,1.6,72.5551019482531,70.16443044183698,2.390671506416112
2024-12-01,huber_recent6,46038960.73402018,70.9551019482531,1.6126806698040448,72.56778261805715,70.16443044183698,2.4033521762201673
2024-12-01,robust_ewma_winsor,46038960.73402018,70.9551019482531,1.5983715244249883,72.55347347267809,70.16443044183698,2.3890430308411084
2024-12-01,seasonal_shrink_24,46038960.73402018,70.9551019482531,1.604545199630062,72.55964714788317,70.16443044183698,2.3952167060461846
2024-12-01,trailing12_mean,46038960.73402018,70.9551019482531,1.5954845714755261,72.55058651972863,70.16443044183698,2.3861560778916413
2024-12-01,winsor12_then_recent6,46038960.73402018,70.9551019482531,1.585153004340659,72.54025495259376,70.16443044183698,2.3758245107567717
2025-01-01,adaptive_recent_plus_longrun,49814328.95225012,70.82625647490623,1.553791943934808,72.38004841884104,74.50750833459307,-2.127459915752027
2025-01-01,blended_6_trim_plus_seasonal,49814328.95225012,70.82625647490623,1.477488712946032,72.30374518785226,74.50750833459307,-2.203763146740812
2025-01-01,current_app_style_trailing3,49814328.95225012,70.82625647490623,1.80797101559907,72.6342274905053,74.50750833459307,-1.8732808440877733
2025-01-01,finance6_ewma_h3,49814328.95225012,70.82625647490623,1.6246157519549516,72.45087222686118,74.50750833459307,-2.05663610773189
2025-01-01,finance6_median,49814328.95225012,70.82625647490623,1.6331190707125174,72.45937554561874,74.50750833459307,-2.0481327889743284
2025-01-01,finance6_trim,49814328.95225012,70.82625647490623,1.5335428321623326,72.35979930706856,74.50750833459307,-2.147709027524513
2025-01-01,flat_1p6,49814328.95225012,70.82625647490623,1.6,72.42625647490622,74.50750833459307,-2.0812518596868443
2025-01-01,huber_recent6,49814328.95225012,70.82625647490623,1.5636581314169553,72.38991460632319,74.50750833459307,-2.117593728269881
2025-01-01,robust_ewma_winsor,49814328.95225012,70.82625647490623,1.6535375445454645,72.47979401945169,74.50750833459307,-2.027714315141381
2025-01-01,seasonal_shrink_24,49814328.95225012,70.82625647490623,1.5094767833321652,72.33573325823839,74.50750833459307,-2.1717750763546775
2025-01-01,trailing12_mean,49814328.95225012,70.82625647490623,1.6606860166205593,72.48694249152679,74.50750833459307,-2.0205658430662794
2025-01-01,winsor12_then_recent6,49814328.95225012,70.82625647490623,1.5717821835960983,72.39803865850233,74.50750833459307,-2.1094696760907397
2025-02-01,adaptive_recent_plus_longrun,39571368.517525166,71.84103581077134,1.583548423475469,73.42458423424681,74.57958363338227,-1.1549993991354626
2025-02-01,blended_6_trim_plus_seasonal,39571368.517525166,71.84103581077134,1.8223358987148948,73.66337170948624,74.57958363338227,-0.9162119238960287
2025-02-01,current_app_style_trailing3,39571368.517525166,71.84103581077134,1.4937379881945247,73.33477379896587,74.57958363338227,-1.244809834416401
2025-02-01,finance6_ewma_h3,39571368.517525166,71.84103581077134,1.69741936389565,73.53845517466699,74.57958363338227,-1.0411284587152778
2025-02-01,finance6_median,39571368.517525166,71.84103581077134,1.7079059167737682,73.54894172754511,74.57958363338227,-1.0306419058371574
2025-02-01,finance6_trim,39571368.517525166,71.84103581077134,1.570936255192958,73.4119720659643,74.57958363338227,-1.1676115674179641
2025-02-01,flat_1p6,39571368.517525166,71.84103581077134,1.6,73.44103581077134,74.57958363338227,-1.1385478226109313
2025-02-01,huber_recent6,39571368.517525166,71.84103581077134,1.62163714353443,73.46267295430577,74.57958363338227,-1.116910679076497
2025-02-01,robust_ewma_winsor,39571368.517525166,71.84103581077134,1.670293780722014,73.51132959149336,74.57958363338227,-1.0682540418889062
2025-02-01,seasonal_shrink_24,39571368.517525166,71.84103581077134,1.799934701371594,73.64097051214294,74.57958363338227,-0.938613121239328
2025-02-01,trailing12_mean,39571368.517525166,71.84103581077134,1.6600266046045615,73.50106241537591,74.57958363338227,-1.0785212180063581
2025-02-01,winsor12_then_recent6,39571368.517525166,71.84103581077134,1.5977597561127368,73.43879556688408,74.57958363338227,-1.1407880664981889
2025-03-01,adaptive_recent_plus_longrun,39659457.00656723,70.1312379909094,1.4246088731496496,71.55584686405905,71.25316460806873,0.3026822559903195
2025-03-01,blended_6_trim_plus_seasonal,39659457.00656723,70.1312379909094,1.2444319779088637,71.37566996881826,71.25316460806873,0.12250536074952834
2025-03-01,current_app_style_trailing3,39659457.00656723,70.1312379909094,1.4536483458243528,71.58488633673375,71.25316460806873,0.33172172866501626
2025-03-01,finance6_ewma_h3,39659457.00656723,70.1312379909094,1.3670954754513538,71.49833346636075,71.25316460806873,0.2451688582920184
2025-03-01,finance6_median,39659457.00656723,70.1312379909094,1.3860659066626795,71.51730389757208,71.25316460806873,0.26413928950334764
2025-03-01,finance6_trim,39659457.00656723,70.1312379909094,1.3912313148824218,71.52246930579182,71.25316460806873,0.2693046977230864
2025-03-01,flat_1p6,39659457.00656723,70.1312379909094,1.6,71.73123799090939,71.25316460806873,0.4780733828406625
2025-03-01,huber_recent6,39659457.00656723,70.1312379909094,1.4002158060916703,71.53145379700106,71.25316460806873,0.2782891889323338
2025-03-01,robust_ewma_winsor,39659457.00656723,70.1312379909094,1.4756443785029596,71.60688236941236,71.25316460806873,0.3537177613436313
2025-03-01,seasonal_shrink_24,39659457.00656723,70.1312379909094,1.301164981334259,71.43240297224365,71.25316460806873,0.17923836417492112
2025-03-01,trailing12_mean,39659457.00656723,70.1312379909094,1.596794945948768,71.72803293685817,71.25316460806873,0.47486832878944085
2025-03-01,winsor12_then_recent6,39659457.00656723,70.1312379909094,1.4504998759368628,71.58173786684625,71.25316460806873,0.3285732587775243
2025-04-01,adaptive_recent_plus_longrun,43414109.60684705,70.49983457398916,1.4232748211950097,71.92310939518417,70.02801799207857,1.8950914031055959
2025-04-01,blended_6_trim_plus_seasonal,43414109.60684705,70.49983457398916,1.252087604585197,71.75192217857436,70.02801799207857,1.723904186495787
2025-04-01,current_app_style_trailing3,43414109.60684705,70.49983457398916,1.2518740451862413,71.7517086191754,70.02801799207857,1.723690627096829
2025-04-01,finance6_ewma_h3,43414109.60684705,70.49983457398916,1.7051016421297622,72.20493621611892,70.02801799207857,2.1769182240403495
2025-04-01,finance6_median,43414109.60684705,70.49983457398916,1.3857590674220788,71.88559364141125,70.02801799207857,1.8575756493326736
2025-04-01,finance6_trim,43414109.60684705,70.49983457398916,1.3910778952621214,71.89091246925128,70.02801799207857,1.862894477172702
2025-04-01,flat_1p6,43414109.60684705,70.49983457398916,1.6,72.09983457398916,70.02801799207857,2.071816581910582
2025-04-01,huber_recent6,43414109.60684705,70.49983457398916,1.400080100581347,71.89991467457051,70.02801799207857,1.8718966824919363
2025-04-01,robust_ewma_winsor,43414109.60684705,70.49983457398916,1.3738975544051584,71.87373212839432,70.02801799207857,1.845714136315749
2025-04-01,seasonal_shrink_24,43414109.60684705,70.49983457398916,1.3064400667528522,71.80627464074202,70.02801799207857,1.7782566486634437
2025-04-01,trailing12_mean,43414109.60684705,70.49983457398916,1.5917477948721033,72.09158236886127,70.02801799207857,2.0635643767826934
2025-04-01,winsor12_then_recent6,43414109.60684705,70.49983457398916,1.4488783368796532,71.94871291086882,70.02801799207857,1.9206949187902467
2025-05-01,adaptive_recent_plus_longrun,37825167.83902603,70.30646564451463,1.3906023962466982,71.69706804076132,73.51892997671742,-1.8218619359560932
2025-05-01,blended_6_trim_plus_seasonal,37825167.83902603,70.30646564451463,1.3627033072490455,71.66916895176368,73.51892997671742,-1.849761024953736
2025-05-01,current_app_style_trailing3,37825167.83902603,70.30646564451463,1.1786655797723522,71.48513122428699,73.51892997671742,-2.033798752430428
2025-05-01,finance6_ewma_h3,37825167.83902603,70.30646564451463,1.263219319641935,71.56968496415656,73.51892997671742,-1.9492450125608514
2025-05-01,finance6_median,37825167.83902603,70.30646564451463,1.2954317676957672,71.6018974122104,73.51892997671742,-1.9170325645070108
2025-05-01,finance6_trim,37825167.83902603,70.30646564451463,1.3361715462017045,71.64263719071633,73.51892997671742,-1.8762927860010876
2025-05-01,flat_1p6,37825167.83902603,70.30646564451463,1.6,71.90646564451463,73.51892997671742,-1.6124643322027907
2025-05-01,huber_recent6,37825167.83902603,70.30646564451463,1.3362017839834384,71.64266742849807,73.51892997671742,-1.8762625482193442
2025-05-01,robust_ewma_winsor,37825167.83902603,70.30646564451463,1.480427176148448,71.78689282066308,73.51892997671742,-1.7320371560543322
2025-05-01,seasonal_shrink_24,37825167.83902603,70.30646564451463,1.4172318235762043,71.72369746809083,73.51892997671742,-1.795232508626583
2025-05-01,trailing12_mean,37825167.83902603,70.30646564451463,1.645105762882886,71.95157140739752,73.51892997671742,-1.567358569319893
2025-05-01,winsor12_then_recent6,37825167.83902603,70.30646564451463,1.4270035663817433,71.73346921089637,73.51892997671742,-1.7854607658210426
2025-06-01,adaptive_recent_plus_longrun,41917957.78679246,73.85641308836063,1.42069087721529,75.27710396557592,71.63070773565556,3.646396229920356
2025-06-01,blended_6_trim_plus_seasonal,41917957.78679246,73.85641308836063,1.6400515874729122,75.49646467583354,71.63070773565556,3.865756940177974
2025-06-01,current_app_style_trailing3,41917957.78679246,73.85641308836063,1.3129707468326899,75.16938383519332,71.63070773565556,3.538676099537753
2025-06-01,finance6_ewma_h3,41917957.78679246,73.85641308836063,1.4364741740801763,75.2928872624408,71.63070773565556,3.6621795267852377
2025-06-01,finance6_median,41917957.78679246,73.85641308836063,1.427907312016579,75.2843204003772,71.63070773565556,3.653612664721635
2025-06-01,finance6_trim,41917957.78679246,73.85641308836063,1.406833189719329,75.26324627807995,71.63070773565556,3.632538542424385
2025-06-01,flat_1p6,41917957.78679246,73.85641308836063,1.6,75.45641308836062,71.63070773565556,3.8257053527050573
2025-06-01,huber_recent6,41917957.78679246,73.85641308836063,1.393016082335131,75.24942917069576,71.63070773565556,3.6187214350402
2025-06-01,robust_ewma_winsor,41917957.78679246,73.85641308836063,1.3981869497942758,75.2546000381549,71.63070773565556,3.6238923024993426
2025-06-01,seasonal_shrink_24,41917957.78679246,73.85641308836063,1.6215821958252157,75.47799528418584,71.63070773565556,3.847287548530275
2025-06-01,trailing12_mean,41917957.78679246,73.85641308836063,1.531369989441566,75.3877830778022,71.63070773565556,3.757075342146635
2025-06-01,winsor12_then_recent6,41917957.78679246,73.85641308836063,1.4273650649005423,75.28377815326117,71.63070773565556,3.653070417605605
2025-07-01,adaptive_recent_plus_longrun,39914580.66032312,75.28078984653678,1.4428792760532883,76.72366912259007,73.29360561870914,3.4300635038809304
2025-07-01,blended_6_trim_plus_seasonal,39914580.66032312,75.28078984653678,1.516490093957536,76.79727994049432,73.29360561870914,3.5036743217851836
2025-07-01,current_app_style_trailing3,39914580.66032312,75.28078984653678,1.8236219515607484,77.10441179809753,73.29360561870914,3.8108061793883934
2025-07-01,finance6_ewma_h3,39914580.66032312,75.28078984653678,1.6893567001348113,76.97014654667159,73.29360561870914,3.6765409279624492
2025-07-01,finance6_median,39914580.66032312,75.28078984653678,1.427907312016579,76.70869715855335,73.29360561870914,3.4150915398442123
2025-07-01,finance6_trim,39914580.66032312,75.28078984653678,1.41657588891659,76.69736573545336,73.29360561870914,3.4037601167442233
2025-07-01,flat_1p6,39914580.66032312,75.28078984653678,1.6,76.88078984653677,73.29360561870914,3.5871842278276347
2025-07-01,huber_recent6,39914580.66032312,75.28078984653678,1.4196071163433723,76.70039696288015,73.29360561870914,3.406791344171012
2025-07-01,robust_ewma_winsor,39914580.66032312,75.28078984653678,1.6787912643629916,76.95958111089976,73.29360561870914,3.6659754921906256
2025-07-01,seasonal_shrink_24,39914580.66032312,75.28078984653678,1.5303988365981491,76.81118868313493,73.29360561870914,3.517583064425793
2025-07-01,trailing12_mean,39914580.66032312,75.28078984653678,1.5913459872756885,76.87213583381246,73.29360561870914,3.578530215103328
2025-07-01,winsor12_then_recent6,39914580.66032312,75.28078984653678,1.4665719931690513,76.74736183970583,73.29360561870914,3.453756220996695
2025-08-01,adaptive_recent_plus_longrun,36451268.6687247,73.6091775097172,1.5078794620521407,75.11705697176934,72.25463726174652,2.86241971002282
2025-08-01,blended_6_trim_plus_seasonal,36451268.6687247,73.6091775097172,1.4426561839851668,75.05183369370236,72.25463726174652,2.7971964319558396
2025-08-01,current_app_style_trailing3,36451268.6687247,73.6091775097172,1.9907830111510048,75.59996052086821,72.25463726174652,3.3453232591216846
2025-08-01,finance6_ewma_h3,36451268.6687247,73.6091775097172,1.5597858056829648,75.16896331540016,72.25463726174652,2.914326053653639
2025-08-01,finance6_median,36451268.6687247,73.6091775097172,1.427907312016579,75.03708482173377,72.25463726174652,2.782447559987247
2025-08-01,finance6_trim,36451268.6687247,73.6091775097172,1.4870403345488654,75.09621784426606,72.25463726174652,2.8415805825195406
2025-08-01,flat_1p6,36451268.6687247,73.6091775097172,1.6,75.2091775097172,72.25463726174652,2.9545402479706695
2025-08-01,huber_recent6,36451268.6687247,73.6091775097172,1.4957068042343757,75.10488431395157,72.25463726174652,2.8502470522050487
2025-08-01,robust_ewma_winsor,36451268.6687247,73.6091775097172,1.770796965530395,75.3799744752476,72.25463726174652,3.1253372135010693
2025-08-01,seasonal_shrink_24,36451268.6687247,73.6091775097172,1.4713244135334897,75.0805019232507,72.25463726174652,2.82586466150417
2025-08-01,trailing12_mean,36451268.6687247,73.6091775097172,1.6272986101633222,75.23647611988052,72.25463726174652,2.9818388581339974
2025-08-01,winsor12_then_recent6,36451268.6687247,73.6091775097172,1.5278080280050301,75.13698553772223,72.25463726174652,2.8823482759757013
2025-09-01,adaptive_recent_plus_longrun,39406287.27512176,71.66525145704315,1.4910976882850875,73.15634914532825,70.2344068154746,2.9219423298536498
2025-09-01,blended_6_trim_plus_seasonal,39406287.27512176,71.66525145704315,1.6207135043224468,73.28596496136561,70.2344068154746,3.0515581458910077
2025-09-01,current_app_style_trailing3,39406287.27512176,71.66525145704315,1.8329234691205396,73.4981749261637,70.2344068154746,3.2637681106890994
2025-09-01,finance6_ewma_h3,39406287.27512176,71.66525145704315,1.4528966348714154,73.11814809191458,70.2344068154746,2.8837412764399772
2025-09-01,finance6_median,39406287.27512176,71.66525145704315,1.427907312016579,73.09315876905973,70.2344068154746,2.858751953585127
2025-09-01,finance6_trim,39406287.27512176,71.66525145704315,1.4870403345488654,73.15229179159202,70.2344068154746,2.9178849761174206
2025-09-01,flat_1p6,39406287.27512176,71.66525145704315,1.6,73.26525145704315,70.2344068154746,3.0308446415685495
2025-09-01,huber_recent6,39406287.27512176,71.66525145704315,1.491990127994247,73.1572415850374,70.2344068154746,2.9228347695627974
2025-09-01,robust_ewma_winsor,39406287.27512176,71.66525145704315,1.543553063602135,73.20880452064529,70.2344068154746,2.974397705170688
2025-09-01,seasonal_shrink_24,39406287.27512176,71.66525145704315,1.6059645019293156,73.27121595897248,70.2344068154746,3.0368091434978766
2025-09-01,trailing12_mean,39406287.27512176,71.66525145704315,1.5514859590580687,73.21673741610122,70.2344068154746,2.982330600626625
2025-09-01,winsor12_then_recent6,39406287.27512176,71.66525145704315,1.5043369548268588,73.16958841187001,70.2344068154746,2.9351815963954095
2025-10-01,adaptive_recent_plus_longrun,40153895.11154233,74.73319540529396,1.6641377398454051,76.39733314513936,72.93329649476037,3.4640366503789863
2025-10-01,blended_6_trim_plus_seasonal,40153895.11154233,74.73319540529396,2.2351690957080903,76.96836450100204,72.93329649476037,4.035068006241673
2025-10-01,current_app_style_trailing3,40153895.11154233,74.73319540529396,1.5844727570136048,76.31766816230756,72.93329649476037,3.3843716675471853
2025-10-01,finance6_ewma_h3,40153895.11154233,74.73319540529396,1.6450498386413286,76.37824524393528,72.93329649476037,3.4449487491749125
2025-10-01,finance6_median,40153895.11154233,74.73319540529396,1.6887325066274528,76.42192791192141,72.93329649476037,3.488631417161045
2025-10-01,finance6_trim,40153895.11154233,74.73319540529396,1.6836907040147082,76.41688610930866,72.93329649476037,3.4835896145482934
2025-10-01,flat_1p6,40153895.11154233,74.73319540529396,1.6,76.33319540529395,72.93329649476037,3.3998989105335795
2025-10-01,huber_recent6,40153895.11154233,74.73319540529396,1.6848122524605789,76.41800765775453,72.93329649476037,3.4847111629941594
2025-10-01,robust_ewma_winsor,40153895.11154233,74.73319540529396,1.6753222256955966,76.40851763098955,72.93329649476037,3.4752211362291803
2025-10-01,seasonal_shrink_24,40153895.11154233,74.73319540529396,2.1354368638562105,76.86863226915017,72.93329649476037,3.9353357743897988
2025-10-01,trailing12_mean,40153895.11154233,74.73319540529396,1.616984942339916,76.35018034763387,72.93329649476037,3.4168838528734966
2025-10-01,winsor12_then_recent6,40153895.11154233,74.73319540529396,1.6616419084375031,76.39483731373146,72.93329649476037,3.4615408189710877
2025-11-01,adaptive_recent_plus_longrun,31549062.305412374,74.82334600929953,1.6709183817168451,76.49426439101637,74.5733551388179,1.92090925219847
2025-11-01,blended_6_trim_plus_seasonal,31549062.305412374,74.82334600929953,1.7051535799542172,76.52849958925374,74.5733551388179,1.9551444504358386
2025-11-01,current_app_style_trailing3,31549062.305412374,74.82334600929953,1.4611394975837868,76.28448550688331,74.5733551388179,1.7111303680654117
2025-11-01,finance6_ewma_h3,31549062.305412374,74.82334600929953,1.6039238911194391,76.42726990041896,74.5733551388179,1.853914761601061
2025-11-01,finance6_median,31549062.305412374,74.82334600929953,1.7544742068681103,76.57782021616764,74.5733551388179,2.0044650773497352
2025-11-01,finance6_trim,31549062.305412374,74.82334600929953,1.716561554135037,76.53990756343457,74.5733551388179,1.9665524246166655
2025-11-01,flat_1p6,31549062.305412374,74.82334600929953,1.6,76.42334600929952,74.5733551388179,1.8499908704816193
2025-11-01,huber_recent6,31549062.305412374,74.82334600929953,1.7249688309522473,76.54831484025178,74.5733551388179,1.9749597014338747
2025-11-01,robust_ewma_winsor,31549062.305412374,74.82334600929953,1.5669984313760907,76.39034444067562,74.5733551388179,1.816989301857717
2025-11-01,seasonal_shrink_24,31549062.305412374,74.82334600929953,1.657879891531986,76.48122590083152,74.5733551388179,1.9078707620136157
2025-11-01,trailing12_mean,31549062.305412374,74.82334600929953,1.531081519175417,76.35442752847494,74.5733551388179,1.7810723896570408
2025-11-01,winsor12_then_recent6,31549062.305412374,74.82334600929953,1.6474426630648251,76.47078867236435,74.5733551388179,1.8974335335464474
2025-12-01,adaptive_recent_plus_longrun,38183115.45477262,73.99584605688213,1.6777169486854864,75.67356300556762,72.32452214886463,3.3490408567029846
2025-12-01,blended_6_trim_plus_seasonal,38183115.45477262,73.99584605688213,1.7103223189226746,75.70616837580481,72.32452214886463,3.381646226940177
2025-12-01,current_app_style_trailing3,38183115.45477262,73.99584605688213,1.6207348509585415,75.61658090784067,72.32452214886463,3.29205875897604
2025-12-01,finance6_ewma_h3,38183115.45477262,73.99584605688213,1.8689618971188475,75.86480795400098,72.32452214886463,3.5402858051363495
2025-12-01,finance6_median,38183115.45477262,73.99584605688213,1.7544742068681103,75.75032026375024,72.32452214886463,3.425798114885609
2025-12-01,finance6_trim,38183115.45477262,73.99584605688213,1.7178634126432542,75.71370946952538,72.32452214886463,3.389187320660753
2025-12-01,flat_1p6,38183115.45477262,73.99584605688213,1.6,75.59584605688212,72.32452214886463,3.271323908017493
2025-12-01,huber_recent6,38183115.45477262,73.99584605688213,1.725932149390728,75.72177820627286,72.32452214886463,3.397256057408228
2025-12-01,robust_ewma_winsor,38183115.45477262,73.99584605688213,1.5378287309015526,75.53367478778368,72.32452214886463,3.2091526389190506
2025-12-01,seasonal_shrink_24,38183115.45477262,73.99584605688213,1.6683855494994346,75.66423160638156,72.32452214886463,3.339709457516932
2025-12-01,trailing12_mean,38183115.45477262,73.99584605688213,1.555069353184031,75.55091541006615,72.32452214886463,3.2263932612015225
2025-12-01,winsor12_then_recent6,38183115.45477262,73.99584605688213,1.6556387916503055,75.65148484853243,72.32452214886463,3.326962699667803
2026-01-01,adaptive_recent_plus_longrun,52465907.27041039,69.82686418693004,1.5897716859828064,71.41663587291285,69.43914897748371,1.9774868954291378
